SPEC-WEB-CONSOLE-003	completed	M	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-004	completed	M	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-005	completed	M	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-006	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WEB-CONSOLE-007	completed	NONE	NOFM	NOFM	NOFM	NOFM
SPEC-WEB-CONSOLE-008	completed	M	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-009	completed	L	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-010	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WEB-CONSOLE-011	completed	L	completed	completed	completed	completed
SPEC-WEB-CONSOLE-012	completed	S	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-013	completed	M	-	-	NOFM	NOFM
SPEC-WEB-CONSOLE-014	completed	M	-	-	completed	completed
SPEC-WEB-CONSOLE-015	completed	M	NOFM	NOFM	NOFM	NOFM
SPEC-WEB-CONSOLE-CONFIG-DIET-001	rejected	M	-	NOFM	NOFM	NOFM
SPEC-WEB-CONSOLE-REDESIGN-001	completed	L	-	-	NOFM	NOFM
SPEC-WEB-TODO-QUEUE-001	completed	M	-	-	NOFM	NOFM
SPEC-WEBCONF-SIMPLIFY-001	completed	L	completed	completed	completed	completed
SPEC-WF-AUDIT-GATE-001	implemented	NONE	-	-	draft	draft
SPEC-WORKFLOW-CACHE-OPT-001	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WORKFLOW-LIFECYCLE-001	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WORKTREE-001	completed	NONE	-	-	NOFM	NOFM
SPEC-WORKTREE-002	completed	NONE	-	-	NOFM	NOFM
SPEC-WORKTREE-BASEREF-001	completed	M	-	-	NOFM	NOFM
SPEC-WORKTREE-BRANCH-GUARD-001	completed	M	-	-	completed	completed
SPEC-WORKTREE-BRANCH-GUARD-DISCRIM-001	completed	M	-	-	NOFM	NOFM
SPEC-WORKTREE-BRANCH-GUARD-OPTIN-001	completed	M	-	-	NOFM	NOFM
SPEC-WORKTREE-DOCS-001	completed	NONE	draft	-	draft	draft
SPEC-WORKTREE-ENTRY-STRATEGY-001	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WORKTREE-REAPER-001	completed	L	NOFM	NOFM	NOFM	NOFM
SPEC-WORKTREE-SQUASH-MERGE-001	completed	M	-	-	NOFM	NOFM
SPEC-WT-DOC-001	archived	2	-	NOFM	NOSTATUS	NOSTATUS
SPEC-ZONE-REGISTRY-HARDEN-001	completed	M	-	-	NOFM	NOFM
SPEC-ZONE-REGISTRY-RESYNC-001	completed	M	-	-	NOFM	NOFM
